"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"74486094789","2018-03-22","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  37.0","24","  28.3","24","1008.0","21","006.6","24","  6.5","24"," 14.7","24"," 19.0"," 27.0","  46.9","*","  30.2","*"," 0.90","G","  7.1","101000"
"74486094789","2018-03-23","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  40.9","24","  23.1","24","1015.3","24","014.5","24"," 10.0","24"," 10.8","24"," 18.1"," 25.1","  48.9"," ","  30.9"," "," 0.03","G","  2.0","000000"
"74486094789","2018-03-24","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  42.4","24","  20.8","24","1018.5","23","017.7","24"," 10.0","24"," 11.7","24"," 17.1"," 20.0","  51.1"," ","  33.1"," "," 0.00","G","  1.2","010000"
"74486094789","2018-03-25","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  40.1","24","  22.9","24","1025.7","24","024.8","24"," 10.0","24"," 12.5","24"," 18.1"," 22.9","  51.1"," ","  33.1"," "," 0.00","G","  2.0","000000"
"74486094789","2018-03-26","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  37.5","24","  23.2","24","1037.9","24","037.1","24"," 10.0","24","  8.7","24"," 15.9"," 21.0","  46.9"," ","  28.9"," "," 0.00","G","999.9","000000"
"74486094789","2018-03-27","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  36.2","24","  25.2","24","1035.2","24","034.5","24"," 10.0","24","  5.0","24"," 11.1","999.9","  46.9"," ","  28.9"," "," 0.00","G","999.9","000000"
"74486094789","2018-03-28","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  40.6","24","  36.4","24","1020.5","18","019.5","24","  9.5","24","  7.0","24"," 12.0","999.9","  48.9"," ","  30.0"," "," 0.03","G","999.9","010000"
"74486094789","2018-03-29","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  45.9","24","  44.4","24","1017.0","21","016.1","24","  6.2","24","  3.7","24","  9.9","999.9","  48.9"," ","  37.0"," "," 0.03","B","999.9","110000"
"74486094789","2018-03-30","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  49.5","24","  47.1","24","1008.1","21","007.5","24","  6.0","24","  9.2","24"," 17.1"," 22.0","  62.1"," ","  44.1"," "," 0.09","D","999.9","110000"
"74486094789","2018-03-31","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  45.1","24","  26.9","24","1021.2","24","020.4","24"," 10.0","24"," 13.6","24"," 22.0"," 27.0","  62.1"," ","  37.0"," "," 0.00","H","999.9","010000"
"74486094789","2018-04-01","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  48.1","24","  36.9","24","1017.2","24","016.4","24"," 10.0","24"," 13.5","24"," 22.0","999.9","  63.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"74486094789","2018-04-02","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  39.1","24","  26.7","24","1019.4","21","018.8","24","  8.0","24","  9.0","24"," 14.0","999.9","  63.0"," ","  32.0"," "," 0.19","G","  2.0","101000"
"74486094789","2018-04-03","40.6386","-73.7622","3.4","JFK INTERNATIONAL AIRPORT, NY US","  38.9","24","  35.5","24","1020.8","22","020.0","24","  7.4","24","  7.5","24"," 12.0","999.9","  42.1"," ","  32.0"," "," 0.14","G","  2.0","010000"
